Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Scania,R450,627 300 PLN,Częstochowa,Śląskie,2018,545 865 km,Diesel,12 742 cm3
DAF,XF,258 177 PLN,Skorzeszyce,Świętokrzyskie,2017,477 000 km,Diesel,12 902 cm3
Volvo,FH 500,269 900 PLN,Wsola,Mazowieckie,2017,680 000 km,Diesel,12 777 cm3
Scania,P380 8X4 2007 bordmatic IMPORT FRANCJA,179 000 PLN,Kępie Zaleszańskie,Podkarpackie,2007,388 035 km,Diesel,12 450 cm3
Renault,Premium,66 000 PLN,Kocmyrzów,Małopolskie,2013,800 000 km,2013,Diesel
Iveco,Stralis,109 470 PLN,Bielsko-Biała,Śląskie,2004,770 000 km,Diesel,7 800 cm3
Iveco,SOR C9.5 Webasto EURO 4,71 340 PLN,Jemiołowo,Warmińsko-mazurskie,2008,450 000 km,Diesel,5 880 cm3
Volvo,FH 500 xlow,281 670 PLN,Pietrzykowice,Dolnośląskie,2018,560 000 km,Diesel,12 777 cm3
Volvo,FH 500KM XLOW Globetrotter XL 2018 Dwu Letni Niebieski Kontrakt Serwisowy w Cenie Pojazdu!!!,281 670 PLN,Młochów,Mazowieckie,2018,559 784 km,Diesel,12 777 cm3
MAN,TGX 18.440,141 450 PLN,Rzezawa,Małopolskie,2014,820 863 km,Diesel,12 419 cm3
Citroën,JUMPY,45 000 PLN,Międzychód,Wielkopolskie,2017,135 000 km,Diesel,1 560 cm3
MAN,18.224,78 720 PLN,Nowe Miasto nad Pilicą,Mazowieckie,2000,515 000 km,2000,Diesel
Iveco,Trakker,129 150 PLN,Bielsko-Biała,Śląskie,2007,295 000 km,Diesel,12 900 cm3
Scania,R410,187 900 PLN,Radomsko,Łódzkie,2016,604 000 km,Diesel,12 742 cm3
Scania,420,98 900 PLN,Sandomierz,Świętokrzyskie,2006,755 000 km,2006,Diesel
Iveco,Stralis,133 000 PLN,Strzelce Krajeńskie,Lubuskie,2018,460 000 km,2018,Diesel
Volvo,FL,92 250 PLN,Kowiesy,Łódzkie,2011,280 994 km,Diesel,7 146 cm3
Scania,R450,164 900 PLN,Radomsko,Łódzkie,2014,799 999 km,Diesel,12 742 cm3
Mercedes-Benz,Sprinter 516 CDI - 24 MIEJSC,129 000 PLN,Dorotowo,Warmińsko-mazurskie,2008,470 200 km,Diesel,2 148 cm3
Volvo,Fl 240,87 330 PLN,Kowiesy,Łódzkie,2011,421 000 km,Diesel,7 146 cm3
MAN,TGX 18.440,166 050 PLN,Rzezawa,Małopolskie,2015,778 753 km,Diesel,12 419 cm3
Volvo,FH 750,393 600 PLN,Skawina,Małopolskie,2017,578 728 km,Diesel,16 000 cm3
DAF,FT XF 105,79 950 PLN,Olsztyn,Warmińsko-mazurskie,2012,1 170 000 km,Diesel,12 902 cm3
Scania,R420,40 590 PLN,Wola Filipowska,Małopolskie,2006,2 000 000 km,Diesel,12 000 cm3
MAN,Tgx 18.440,97 170 PLN,Wola Filipowska,Małopolskie,2011,1 200 000 km,Diesel,10 500 cm3
Scania,P320 4x4,1 333 333 PLN,Nowiny,Świętokrzyskie,2022,2 500 km,2022,Diesel
MAN,TGA 18.430,53 997 PLN,Solec,Wielkopolskie,2004,819 000 km,Diesel,10 519 cm3
Mercedes-Benz,ACTROS 2636,194 340 PLN,Nowy Sącz,Małopolskie,2003,559 000 km,Diesel,11 946 cm3
Volvo,FH460,129 150 PLN,Proszowice,Małopolskie,2013,1 060 000 km,Diesel,12 000 cm3
Volvo,"FH500 MEGA, XL, I-Park Cool, 2 Letni kontrakt w cenie",281 670 PLN,Świętochłowice,Śląskie,2018,563 110 km,Diesel,13 000 cm3
MAN,12.224,24 600 PLN,Wyry,Śląskie,1998,1 076 000 km,Diesel,6 871 cm3
MAN,TGA 35.413 8X4 BB,221 400 PLN,Staszów,Świętokrzyskie,2004,410 554 km,Diesel,10 518 cm3
Scania,P 420,214 020 PLN,Staszów,Świętokrzyskie,2005,333 424 km,Diesel,11 705 cm3
Scania,P 420,216 480 PLN,Staszów,Świętokrzyskie,2005,375 225 km,Diesel,11 705 cm3
Scania,,35 055 PLN,Brzeg,Opolskie,2004,1 355 000 km,Diesel,11 705 cm3
MAN,TGM 18.340  24 PALETY,141 450 PLN,Czechowice-Dziedzice,Śląskie,2012,883 000 km,2012,Diesel
Volvo,FH 12,270 000 PLN,Koziegłówki,Śląskie,2012,1 000 000 km,Diesel,12 777 cm3
Volvo,FM400,79 950 PLN,Mińsk Mazowiecki,Mazowieckie,2007,908 236 km,Diesel,12 777 cm3
Mercedes-Benz,ATEGO 1223,28 290 PLN,Elbląg,Warmińsko-mazurskie,2002,539 120 km,Diesel,6 374 cm3
MAN,"12,192",24 600 PLN,Gdynia,Pomorskie,1992,982 430 km,Diesel,6 871 cm3
Scania,R450,37 500 EUR,Sieradz,Łódzkie,2015,885 093 km,Diesel,12 742 cm3
MAN,TGX 18.400,79 950 PLN,Dobrzyca,Wielkopolskie,2008,799 742 km,Diesel,10 518 cm3
MAN,TGX 18.400,86 100 PLN,Dobrzyca,Wielkopolskie,2008,824 481 km,Diesel,10 518 cm3
Volvo,"FH500 MEGA, XL, I-Park Cool, 2 Letni kontrakt w cenie",281 670 PLN,Świętochłowice,Śląskie,2018,563 110 km,Diesel,13 000 cm3
Mercedes-Benz,2541,86 000 PLN,Strzegowo,Mazowieckie,2005,1 000 000 km,2005,Diesel
Iveco,STRALIS,45 000 PLN,Witaszyce,Wielkopolskie,2011,1 240 000 km,Diesel,10 300 cm3
Mercedes-Benz,Atego 1016 EURO6,129 000 PLN,Krzeszowice,Małopolskie,2014,434 000 km,Diesel,5 132 cm3
Renault,T460,123 000 PLN,Piotrków Trybunalski,Łódzkie,2017,1 100 000 km,Diesel,10 837 cm3
MAN,32.413,349 000 PLN,Sandomierz,Świętokrzyskie,2004,190 000 km,2004,Diesel
Volvo,FH 500,585 000 PLN,Cychry,Zachodniopomorskie,2020,780 000 km,Diesel,1 300 cm3
Volvo,FH,281 670 PLN,Skawina,Małopolskie,2018,532 456 km,Diesel,13 000 cm3
MAN,TGX 18.440 ADR/XLX/ Automat/ Navi/ Salon PL/ Euro 6/Serwisowany,146 370 PLN,Chełm,Lubelskie,2015,705 000 km,2015,Diesel
Volvo,FH500/EURO6/GLOBETROTTER/DWA ZBIORNIKI/SPROWADZONY Z NIEMIEC,239 900 PLN,Jedlińsk,Mazowieckie,2017,730 000 km,Diesel,12 777 cm3
Mercedes-Benz,ACTROS1842/Eur6/Big Space,239 900 PLN,Jedlińsk,Mazowieckie,2018,670 000 km,Diesel,12 777 cm3
Mercedes-Benz,,129 000 PLN,Radom,Mazowieckie,2013,290 000 km,Diesel,7 102 cm3
Renault,Gama T460 - Salon Polska - r.2015,141 327 PLN,Żyraków,Podkarpackie,2015,721 000 km,Diesel,10 800 cm3
Renault,Premium,34 440 PLN,Olkusz,Małopolskie,2008,1 457 000 km,Diesel,10 837 cm3
Iveco,Daily 35S15,99 000 PLN,Chełm,Lubelskie,2016,521 000 km,Diesel,2 998 cm3
MAN,TGS 26 360,114 900 PLN,Grzędy,Mazowieckie,2011,552 000 km,2011,Diesel
Scania,R 450,228 657 PLN,Pobiednik Mały,Małopolskie,2016,640 000 km,Diesel,12 742 cm3
MAN,TGX 18.460 low deck,137 000 PLN,Działoszyn,Łódzkie,2017,676 000 km,2017,Diesel
Volvo,FMX 460 Intermix 9 m3,46 371 EUR,Wejherowo,Pomorskie,2011,248 000 km,Diesel,12 777 cm3
Mercedes-Benz,Actros Mp4 450 Euro 6 BigSpace,108 000 PLN,Warszawa,Mazowieckie,2014,1 000 240 km,2014,Diesel
Volvo,FE 260  ADR  POMOC DROGOWA SPECJALNY,135 000 PLN,Grzędy,Mazowieckie,2011,474 000 km,2011,Diesel
Scania,R380,51 660 PLN,Radom,Mazowieckie,2007,1 588 932 km,2007,Diesel
Mercedes-Benz,ACTROS 5 1848 LS 4x2 F13,172 200 EUR,Kielce,Świętokrzyskie,2022,38 000 km,Diesel,13 000 cm3
Volvo,FH 460,190 650 PLN,Kalety,Śląskie,2014,668 930 km,Diesel,12 777 cm3
MAN,TGS,112 914 PLN,Dąbrówki,Podkarpackie,2010,1 001 488 km,Diesel,10 518 cm3
Mercedes-Benz,Arocs 3243 8x4 Putzmeister 28-4 m / Euro 6,307 377 EUR,Wejherowo,Pomorskie,2017,77 800 km,Diesel,10 677 cm3
MAN,TGX,104 550 EUR,Złotniki,Dolnośląskie,2022,112 000 km,2022,Diesel
MAN,TGX,109 470 PLN,Piaski,Łódzkie,2014,720 999 km,Diesel,12 419 cm3
MAN,TGX,104 550 PLN,Piaski,Łódzkie,2014,988 051 km,Diesel,12 419 cm3
Mercedes-Benz,Actros 3241 Sermac 37-5 m 5Z37,150 060 EUR,Wejherowo,Pomorskie,2008,199 000 km,Diesel,11 946 cm3
Scania,R 450 STANDARD EURO 6,149 000 PLN,Daleszyce,Świętokrzyskie,2015,999 000 km,Diesel,12 742 cm3
DAF,XF 106 460 LOW DECK MEGA EURO6 RETARDER,135 000 PLN,Pilica,Śląskie,2015,586 000 km,2015,Diesel
Scania,R440,58 000 PLN,Kielce,Świętokrzyskie,2010,708 748 km,Diesel,12 740 cm3
Mitsubishi,Canter,120 000 PLN,Wrocław,Dolnośląskie,Niski przebieg,2011,Diesel,90 652 km
Volvo,FM 380 6X4 EURO 3,179 457 PLN,Końskie,Świętokrzyskie,2003,607 000 km,2003,Diesel
Iveco,Stralis,19 557 PLN,Warszawa,Mazowieckie,2011,1 000 000 km,Diesel,10 308 cm3
Volvo,FH 500,356 700 PLN,Chojnów,Dolnośląskie,2018,397 685 km,Diesel,12 777 cm3
Mercedes-Benz,Arocs 2636,252 000 PLN,Mszana Górna,Małopolskie,2021,39 000 km,2021,Diesel
DAF,XF,140 000 PLN,Olkusz,Małopolskie,2015,900 000 km,2015,Diesel
Scania,93,37 000 PLN,Września,Wielkopolskie,1990,800 000 km,Diesel,8 475 cm3
Renault,PREMIUM 380 DXI 3 Osie Kontener Sprowadzony EEV,137 760 PLN,Łazy,Mazowieckie,2013,641 000 km,Diesel,10 837 cm3
MAN,"TGM 18.280 Laweta , Pomoc Drogowa Sprowadzony",134 070 PLN,Łazy,Mazowieckie,2009,813 000 km,Diesel,6 871 cm3
Renault,"PREMIUM 370 DXI Kabina Sypialna , Sprowadzony",76 260 PLN,Łazy,Mazowieckie,2009,661 000 km,Diesel,10 837 cm3
MAN,"TGL 12.180 EURO 5 , Sprowadzony , Kontener , Poduszki",102 090 PLN,Łazy,Mazowieckie,2011,458 000 km,Diesel,4 580 cm3
DAF,XF 105.460,68 880 PLN,Grzywna,Kujawsko-pomorskie,2009,1 550 000 km,2009,Diesel
Scania,R450,627 300 PLN,Częstochowa,Śląskie,2018,600 466 km,Diesel,12 742 cm3
Mercedes-Benz,Guleryuz,799 000 PLN,Kajetany,Mazowieckie,2023,10 km,Diesel,7 698 cm3
Mercedes-Benz,Guleryuz Efora,839 000 PLN,Kajetany,Mazowieckie,2023,1 km,Diesel,7 698 cm3
DAF,XF 106 480 FT,72 447 EUR,Tarnowskie Góry,Śląskie,2020,304 000 km,2020,Diesel
Scania,"P 280 , KONTENER Z WINDĄ , zestaw z przyczepą przejazdową",130 000 PLN,Łazy,Mazowieckie,2011,738 000 km,2011,Diesel
MAN,TGX 18.440,108 240 PLN,Tarnów,Małopolskie,2014,790 000 km,Diesel,12 419 cm3
Renault,PVI Rama Pod zabudowę Sprowadzony,22 140 PLN,Łazy,Mazowieckie,2004,95 000 km,Benzyna+LPG,7 146 cm3
Renault,MAGNUM,55 000 PLN,Ropczyce,Podkarpackie,2008,1 546 931 km,2008,Diesel
Volkswagen,Transporter 2.4D (T4) syncro 4x4 skrzynia / paka / prycza,15 900 PLN,Nowy Sącz,Małopolskie,1995,219 833 km,Diesel,2 370 cm3
MAN,Asenizacyjny beczka zbiornik specjalny specjalne okazje,73 800 PLN,Brodnica Górna,Pomorskie,2006,350 000 km,Diesel,12 000 cm3
Mercedes-Benz,Actros,155 000 PLN,Chróścice,Opolskie,2004,460 000 km,2004,Diesel
Volvo,FH500 XXL E.6 Serwisowany SALON PL 2019IX,328 000 PLN,Daleszyce,Świętokrzyskie,2019,440 000 km,Diesel,12 777 cm3
MAN,TGM 15.290 EURO5,105 000 PLN,Krzeszowice,Małopolskie,2013,519 000 km,Diesel,6 871 cm3
Mercedes-Benz,ACTROS 1851 BIGSPACE SALON PL JAK NOWY!,369 000 PLN,Daleszyce,Świętokrzyskie,2021,290 000 km,Diesel,12 809 cm3
DAF,LF 55.250 WYWROTKA 3 Stronny Kiper Sprowadzony,98 000 PLN,Łazy,Mazowieckie,2002,273 000 km,Diesel,5 880 cm3
MAN,Asenizacyjny zbiornik beczka specjalny specjalne okazje,147 600 PLN,Brodnica Górna,Pomorskie,2012,673 164 km,Diesel,1 058 cm3
MAN,,223 860 PLN,Przedecz,Wielkopolskie,2017,480 000 km,2017,Diesel
MAN,TGX,92 127 PLN,Piotrków Trybunalski,Łódzkie,2011,1 200 000 km,2011,Diesel
Mercedes-Benz,,1 845 PLN,Kępno,Wielkopolskie,2004,550 000 km,2004,Diesel
Mercedes-Benz,ACTROS 3341 6x6 *2009* IDEALNY!!!,205 000 PLN,Wyszków,Mazowieckie,2009,470 000 km,2009,Diesel
Scania,R-440,198 000 PLN,Piotrków Trybunalski,Łódzkie,2013,1 380 000 km,2013,Diesel
Bova,VDL FLD13 AUTOBUS Turystyczny międzymiastowy Toaleta sprowadzony,59 000 PLN,Łazy,Mazowieckie,2005,502 000 km,Diesel,12 580 cm3
Scania,"P 230 Firanka Zsuwany Dach , Sprowadzona",109 000 PLN,Łazy,Mazowieckie,2012,759 000 km,Diesel,9 290 cm3
Renault,"T 430 ZESTAW Z PRZYCZEPĄ PRZEJAZDOWĄ ,",171 000 PLN,Łazy,Mazowieckie,2017,745 000 km,2017,Diesel
Renault,MIDLUM 270 DXI EEV EURO5 Sprowadzony Kontener,88 000 PLN,Łazy,Mazowieckie,2014,326 000 km,Diesel,7 146 cm3
Renault,MIDLUM 240 DXI Laweta Pomoc Drogowa Sprowadzony,80 000 PLN,Łazy,Mazowieckie,2008,763 000 km,Diesel,7 146 cm3
Renault,MIDLUM 180 DXI EEV Euro 5 Przebieg Udokumentowany,77 000 PLN,Łazy,Mazowieckie,2014,639 560 km,Diesel,4 764 cm3
Renault,MIDLUM 280 DXI Kontener Książka Serwisowa Winda,63 000 PLN,Łazy,Mazowieckie,2009,649 000 km,Diesel,7 146 cm3
Kogel XL,,44 270 PLN,Krajków,Świętokrzyskie,2014,1 km,2014,Diesel
Mercedes-Benz,ACTROS,121 770 PLN,Pogorzyce,Małopolskie,2011,1 080 000 km,Diesel,12 809 cm3
Iveco,STRALIS AS 440S50 T/P,33 210 PLN,Łomianki,Mazowieckie,2008,1 500 000 km,2008,Diesel
DAF,XF 105.410 ATE Książka serwisowa Sprowadzony,72 000 PLN,Łazy,Mazowieckie,2013,1 454 000 km,Diesel,12 902 cm3
MAN,TGL 8.180 POMOC DROGOWA,268 140 PLN,Nakło nad Notecią,Kujawsko-pomorskie,2016,231 000 km,Diesel,4 580 cm3
Mercedes-Benz,Mercedes Benz Sprinter 316CDI sztywna paczka,98 277 PLN,Końskie,Świętokrzyskie,2013,57 444 km,2013,Diesel
Renault,PREMIUM 420,202 950 PLN,Wrocław,Dolnośląskie,2003,810 000 km,Diesel,11 116 cm3
MAN,L2000,33 800 PLN,Tuchola,Kujawsko-pomorskie,1999,718 000 km,1999,Diesel
MAN,"TGA 35,360",153 750 PLN,Komorniki,Wielkopolskie,2005,397 133 km,Diesel,11 967 cm3
Mercedes-Benz,Sprinter 319 CDI z wysokim dachem,263 220 PLN,Warszawa,Wielkopolskie,2023,190 km,2023,Benzyna
DAF,CF 460,59 000 PLN,Lisków,Wielkopolskie,2006,760 000 km,Diesel,12 902 cm3
Volvo,FH 4,375 000 PLN,Jastrząb,Śląskie,2019,543 000 km,Diesel,12 742 cm3
DAF,Xf 105,139 000 PLN,Grudziądz,Kujawsko-pomorskie,2009,780 000 km,2009,Diesel
Volvo,FH 540,105 780 PLN,Lisków,Wielkopolskie,2010,1 100 000 km,Diesel,12 777 cm3
Volvo,Wywrotka  FMX 420,467 400 PLN,Pietrzykowice,Dolnośląskie,2016,252 078 km,Diesel,12 777 cm3
Renault,Low Deck,180 810 PLN,Wieluń,Łódzkie,2017,578 089 km,2017,Diesel
Iveco,Stralis XP nowy model sprowadzony z Niemiec,85 000 PLN,Leżajsk,Podkarpackie,2015,1 058 000 km,Diesel,11 120 cm3
MAN,F2000,89 790 PLN,Mirówek,Mazowieckie,2000,942 000 km,Diesel,11 970 cm3
Scania,R450,248 460 PLN,Mińsk Mazowiecki,Mazowieckie,2016,506 000 km,Diesel,12 742 cm3
DAF,XF 106.510,92 000 PLN,Karchowice,Śląskie,2016,906 000 km,2016,Diesel
Mercedes-Benz,ACTROS 1848 * EURO 6* NOWY *,651 900 PLN,Rakoniewice,Wielkopolskie,2023,490 km,Diesel,12 809 cm3
DAF,55.220,104 550 PLN,Kraszkowice,Łódzkie,2009,429 841 km,2009,Diesel
Iveco,ML75E18,36 000 PLN,Psary,Śląskie,Niski przebieg,2006,Diesel,139 000 km
DAF,LF55.220,48 585 PLN,Kraszkowice,Łódzkie,2009,355 599 km,2009,Diesel
Mercedes-Benz,Intouro Evobus *klima*webasto* 56+23,183 270 PLN,Piotrowiec,Świętokrzyskie,2008,720 000 km,Diesel,7 201 cm3
Iveco,HI-WAY,98 154 PLN,Radomsko,Łódzkie,2016,725 470 km,Diesel,11 120 cm3
Volvo,fh13,115 620 PLN,Tłuszcz,Mazowieckie,2011,1 303 333 km,Diesel,13 000 cm3
Scania,R440,129 150 PLN,Wyszków,Mazowieckie,2013,1 119 200 km,Diesel,13 000 cm3
Renault,Magnum,39 500 PLN,Grabienice,Wielkopolskie,2006,1 400 000 km,Diesel,13 000 cm3
MAN,TGS 26.330,68 265 PLN,Kraszkowice,Łódzkie,2009,767 107 km,Diesel,10 518 cm3
Irisbus,Crossway,109 470 PLN,Piła,Wielkopolskie,2010,274 000 km,Diesel,5 880 cm3
Volvo,FH 500 Globetrotter XL,134 070 EUR,Warszawa,Mazowieckie,2020,363 000 km,Diesel,12 777 cm3
